App_app,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size_MB,Update_Year,Update_Month,Android_Version,App_clean,App_len,App_lower,App_no_S,Revenue,App_rev,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,review_text,sentiment_compound,sentiment_subjectivity,App_rev_clean,Category_translated,Last_Updated_Date,Month_Year,task1_last_update_jan,task1_size_ge_10MB,task1_avg_rating_ge_4,task1_eligible,task2_eligible,task3_installs_ge_10k,task3_revenue_ge_10k,task3_android_gt_4,task3_size_gt_15,task3_content_everyone,task3_app_len_le_30,task3_eligible,task4_reviews_gt_500,task4_app_not_start_xyz,task4_app_no_S,task4_cat_starts_with_ECB,task4_eligible,task5_rating_gt_3_5,task5_reviews_gt_500,task5_app_no_S,task5_subjectivity_gt_0_5,task5_installs_gt_50k,task5_cat_in_list,task5_eligible,task6_avg_rating_ge_4_2,task6_app_no_digits,task6_cat_start_T_or_P,task6_reviews_gt_1000,task6_size_between_20_80,task6_eligible
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Very poor,Negative,-0.52,0.78,Very poor,-0.5256,0.78,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,waste time.,Negative,-0.2,0.0,waste time.,-0.4215,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Nice n work,Positive,0.6,1.0,Nice n work,0.4215,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,"I give 4 star, nice",Positive,0.6,1.0,"I give 4 star, nice",0.4215,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,No gems,Neutral,0.0,0.0,No gems,-0.296,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,,,,,nan,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,It's nice,Positive,0.6,1.0,It's nice,0.4215,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Amazing you,Positive,0.6000000000000001,0.9,Amazing you,0.5859,0.9,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,For older version,Positive,0.1666666666666666,0.3333333333333333,For older version,0.0,0.3333333333333333,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Mast ha,Neutral,0.0,0.0,Mast ha,0.34,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Why guys,Neutral,0.0,0.0,Why guys,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Great,Positive,0.8,0.75,Great,0.6249,0.75,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,super,Positive,0.3333333333333333,0.6666666666666666,super,0.5994,0.6666666666666666,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Poor,Negative,-0.4,0.6,Poor,-0.4767,0.6,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,It worth apps.. Sometimes work itself...,Positive,0.3,0.1,It worth apps.. Sometimes work itself...,0.2263,0.1,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Thnks azar,Neutral,0.0,0.0,Thnks azar,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,nonsense,Neutral,0.0,0.0,nonsense,-0.4019,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Improve,Neutral,0.0,0.0,Improve,0.4404,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Bc,Neutral,0.0,0.0,Bc,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,I like,Neutral,0.0,0.0,I like,0.3612,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,superb,Positive,1.0,1.0,superb,0.6249,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Nailed it.,Neutral,0.0,0.0,Nailed it.,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Purpose,Neutral,0.0,0.0,Purpose,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Abdullah,Neutral,0.0,0.0,Abdullah,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,"even bother complaining guys ,go HOLLA store, people change thing around years give S complaints, man hundred match maybe get girl , keep connecting countries match randomly countries genders lie say , connect servers choose 5 6 countries , according gender , say 30 million matches waiting 200 countries , heck match country 3 times row even choose global, come get match person twice 3 times less hour ? !!! pay gems choose gender call cut automatically less minute get pay , using year , know well know reply lies again, even read azar people reply delete others store let AZAR understand people fools , like HOLLA give free gems match genders equally globe real never happen app, give nothing fooling everything , really 50 million people using doubt give rating delete .",Negative,-0.0240234374999999,0.2729166666666667,"even bother complaining guys ,go HOLLA store, people change thing around years give S complaints, man hundred match maybe get girl , keep connecting countries match randomly countries genders lie say , connect servers choose 5 6 countries , according gender , say 30 million matches waiting 200 countries , heck match country 3 times row even choose global, come get match person twice 3 times less hour ? !!! pay gems choose gender call cut automatically less minute get pay , using year , know well know reply lies again, even read azar people reply delete others store let AZAR understand people fools , like HOLLA give free gems match genders equally globe real never happen app, give nothing fooling everything , really 50 million people using doubt give rating delete .",-0.8172,0.2729166666666667,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,very nice .. thanks team ♡♡♡,Positive,0.49,0.6,very nice .. thanks team ♡♡♡,0.7397,0.6,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,V nice,Positive,0.6,1.0,V nice,0.4215,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Beggar,Neutral,0.0,0.0,Beggar,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Sucks,Negative,-0.3,0.3,Sucks,-0.3612,0.3,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Nickel,Neutral,0.0,0.0,Nickel,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,GOOD,Positive,0.7,0.6000000000000001,GOOD,0.4404,0.6000000000000001,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,,,,,nan,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Nice you,Positive,0.6,1.0,Nice you,0.4215,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,Nice,Positive,0.6,1.0,Nice,0.4215,1.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,good,Positive,0.7,0.6000000000000001,good,0.4404,0.6000000000000001,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Azar,COMMUNICATION,4.2,1092337,Varies with device,50000000,Free,0.0,Mature 17+,Communication,2018-07-24,Varies with device,Varies with device,,2018.0,7.0,,Azar,4,azar,True,0.0,Azar,T..,Neutral,0.0,0.0,T..,0.0,0.0,Azar,COMMUNICATION,2018-07-24,2018-07,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
